Date,XIU,XBB,COW,XRE
2017-06-26,23.112246,31.85,40.452538,16.360001
2017-06-27,23.091837,31.65,39.944813,16.280001
2017-06-28,23.183674,31.57,39.790287,16.360001
2017-06-29,22.989796,31.42,39.370861,16.18
2017-06-30,22.887754,31.370001,39.558498,16.15
2017-07-04,22.846939,31.27,39.701988,16.08
2017-07-05,22.897959,31.299999,39.922737,16.110001
2017-07-06,22.82653,31.26,39.668873,16.02
2017-07-07,22.755102,31.17,39.624725,16.01
2017-07-10,22.857143,31.129999,39.801323,15.97
2017-07-11,22.918367,31.190001,39.823399,15.91
2017-07-12,22.908163,31.190001,39.624725,16.040001
2017-07-13,22.908163,31.07,39.746136,15.99
2017-07-14,22.969387,31.15,39.790287,16.07
2017-07-17,22.959183,31.110001,39.900661,16.059999
2017-07-18,22.918367,31.15,39.558498,15.98
2017-07-19,23.071428,31.16,39.933773,16.059999
2017-07-20,23.12245,31.17,39.922737,16.1
2017-07-21,23,31.219999,39.768211,16.049999
2017-07-24,22.938776,31.059999,39.746136,15.94
2017-07-25,23.020409,30.84,40.143486,15.94
2017-07-26,22.938776,30.889999,39.856514,15.9
2017-07-27,22.979591,30.84,40.242825,15.88
2017-07-28,22.87755,30.73,39.801323,15.85
2017-07-31,22.908163,30.74,39.988964,15.86
2017-08-01,22.989796,30.889999,40.088299,15.91
2017-08-02,23.132652,30.98,40.13245,15.88
2017-08-03,23.040817,31.059999,40.176601,15.87
2017-08-04,23.153061,31.040001,40.573952,15.85
2017-08-08,23.142857,30.969999,40.761589,15.87
2017-08-09,23.091837,31.01,40.640175,15.78
2017-08-10,22.857143,31.139999,40.39735,15.73
2017-08-11,22.795918,31.110001,40.110374,15.77
2017-08-14,22.979591,31.040001,40.640175,15.9
2017-08-15,22.928572,31.049999,40.838852,15.99
2017-08-16,22.887754,31.09,40.584988,16.059999
2017-08-17,22.795918,31.129999,39.977924,16.02
2017-08-18,22.67347,31.120001,39.481236,16
2017-08-21,22.67347,31.1,39.558498,16.02
2017-08-22,22.724489,31.059999,39.823399,15.99
2017-08-23,22.846939,31.1,39.801323,15.99
2017-08-24,22.693878,30.98,39.558498,15.86
2017-08-25,22.653061,31.02,39.790287,15.92
2017-08-28,22.653061,30.99,39.679913,15.88
2017-08-29,22.67347,31.059999,39.7351,15.86
2017-08-30,22.734694,31.08,40.022076,16.02
2017-08-31,22.806122,31.08,39.955849,16.02
2017-09-01,22.806122,30.969999,40,16.01
2017-09-05,22.612246,31.049999,39.646801,15.91
2017-09-06,22.571428,30.84,39.227371,15.85
2017-09-07,22.520409,30.84,39.116997,15.92
2017-09-08,22.5,30.76,39.083885,15.94
2017-09-11,22.602041,30.709999,39.635761,15.92
2017-09-12,22.744898,30.66,39.624725,15.86
2017-09-13,22.714285,30.65,39.944813,15.81
2017-09-14,22.82653,30.620001,40.055187,15.78
2017-09-15,22.816326,30.59,40.551876,15.86
2017-09-18,22.938776,30.6,41.445915,15.83
2017-09-19,23.030613,30.620001,41.611481,15.89
2017-09-20,23.17347,30.57,41.523178,15.84
2017-09-21,23.295918,30.549999,41.534218,15.91
2017-09-22,23.275511,30.59,41.456955,15.88
2017-09-25,23.37755,30.57,41.247242,15.9
2017-09-26,23.295918,30.530001,41.280354,15.88
2017-09-27,23.561224,30.51,41.876381,15.88
2017-09-28,23.581633,30.51,41.799118,15.93
2017-09-29,23.62245,30.559999,42.262691,15.95
2017-10-02,23.744898,30.49,42.77042,16.1
2017-10-03,23.795918,30.51,43.013245,16.129999
2017-10-04,23.795918,30.51,43.200882,16.219999
2017-10-05,23.867348,30.549999,43.465782,16.25
2017-10-06,23.785715,30.58,42.969093,16.25
2017-10-10,23.867348,30.57,42.825607,16.24
2017-10-11,23.908163,30.620001,42.671082,16.24
2017-10-12,23.836735,30.639999,42.825607,16.33
2017-10-13,23.928572,30.73,43.057396,16.35
2017-10-16,23.928572,30.780001,43.487858,16.23
2017-10-17,23.969387,30.82,43.44371,16.24
2017-10-18,23.928572,30.799999,43.200882,16.25
2017-10-19,23.989796,30.860001,43.156734,16.280001
2017-10-20,24.061224,30.82,43.774834,16.27
2017-10-23,24.061224,30.85,43.752758,16.299999
2017-10-24,24.142857,30.799999,44.19426,16.280001
2017-10-25,24.112246,30.75,44.271523,16.219999
2017-10-26,24.17347,30.799999,44.569538,16.17
2017-10-27,24.244898,30.9,44.547462,16.23
2017-10-30,24.306122,30.969999,44.19426,16.18
2017-10-31,24.357143,30.959999,44.503311,16.209999
2017-11-01,24.336735,30.99,44.768211,16.23
2017-11-02,24.316326,31.040001,44.315674,16.33
2017-11-03,24.336735,31.040001,44.116997,16.34
2017-11-06,24.428572,31.120001,43.874172,16.370001
2017-11-07,24.5,31.209999,44.039734,16.57
2017-11-08,24.469387,31.139999,43.896248,16.59
2017-11-09,24.438776,31.09,43.156734,16.620001
2017-11-10,24.397959,31.030001,43.410595,16.59
2017-11-13,24.397959,31.059999,43.598232,16.65
2017-11-14,24.265306,31.08,43.532009,16.6
2017-11-15,24.234694,31.15,43.200882,16.51
2017-11-16,24.306122,31.030001,43.708611,16.6
2017-11-17,24.387754,31.110001,44.105961,16.6
2017-11-20,24.418367,31.07,44.392937,16.57
2017-11-21,24.520409,31.1,44.922737,16.68
2017-11-22,24.346939,31.07,44.679913,16.559999
2017-11-23,24.346939,31.110001,44.878586,16.559999
2017-11-24,24.387754,31.139999,44.757175,16.59
2017-11-27,24.306122,31.200001,44.713024,16.530001
2017-11-28,24.306122,31.23,45.364239,16.48
2017-11-29,24.234694,31.18,45.640175,16.440001
2017-11-30,24.357143,31.17,46.103752,16.5
2017-12-01,24.346939,31.16,45.40839,16.540001
2017-12-04,24.255102,31.09,45.463577,16.469999
2017-12-05,24.183674,31.190001,45.198677,16.469999
2017-12-06,24.224489,31.290001,45.39735,16.5
2017-12-07,24.418367,31.24,45.651215,16.51
2017-12-08,24.530613,31.280001,45.849888,16.58
2017-12-11,24.530613,31.299999,45.717438,16.57
2017-12-12,24.571428,31.26,45.717438,16.629999
2017-12-13,24.561224,31.299999,45.662251,16.65
2017-12-14,24.387754,31.27,44.834438,16.709999
2017-12-15,24.438776,31.389999,45.80574,16.74
2017-12-18,24.55102,31.33,46.357616,16.76
2017-12-19,24.540817,31.209999,46.247242,16.68
2017-12-20,24.561224,31.120001,46.357616,16.66
2017-12-21,24.602041,31.07,46.114792,16.57
2017-12-22,24.571428,31.09,46.081676,16.610001
2017-12-27,24.591837,31.139999,45.960266,16.66
2017-12-28,24.632652,30.98,45.39735,16.629999
2017-12-29,24.642857,30.99,45.309052,16.66
2018-01-02,24.755102,30.870001,45.386314,16.65
2018-01-03,24.887754,30.950001,45.651215,16.530001
2018-01-04,24.989796,30.860001,45.717438,16.469999
2018-01-05,24.908163,30.77,45.640175,16.51
2018-01-08,24.846939,30.76,45.739513,16.58
2018-01-09,24.867348,30.73,45.993378,16.73
2018-01-10,24.744898,30.74,45.993378,16.610001
2018-01-11,24.816326,30.76,46.412804,16.51
2018-01-12,24.836735,30.790001,46.456955,16.540001
2018-01-15,24.897959,30.75,46.357616,16.540001
2018-01-16,24.806122,30.76,45.662251,16.65
2018-01-17,24.846939,30.780001,45.772629,16.690001
2018-01-18,24.806122,30.76,45.695366,16.65
2018-01-19,24.897959,30.690001,46.390728,16.700001
2018-01-22,24.857143,30.690001,46.710815,16.77
2018-01-23,24.846939,30.76,46.456955,16.83
2018-01-24,24.744898,30.73,45.982342,16.799999
2018-01-25,24.642857,30.690001,46.335541,16.76
2018-01-26,24.663265,30.709999,46.357616,16.780001
2018-01-29,24.469387,30.66,46.203091,16.65
2018-01-30,24.295918,30.59,45.651215,16.49
2018-01-31,24.275511,30.639999,45.209713,16.610001
2018-02-01,24.142857,30.48,44.977924,16.469999
2018-02-02,23.775511,30.48,44.635761,16.23
2018-02-05,23.285715,30.52,44.150112,16.15
2018-02-06,23.367348,30.469999,44.216335,16.1
2018-02-07,23.306122,30.389999,44.668873,16.16
2018-02-08,22.87755,30.4,43.852097,16.040001
2018-02-09,22.857143,30.42,43.874172,16
2018-02-12,23.142857,30.440001,44.282562,16.09
2018-02-13,23.132652,30.440001,44.083885,16.1
2018-02-14,23.295918,30.4,44.293598,16.139999
2018-02-15,23.408163,30.379999,44.856514,16.5
2018-02-16,23.489796,30.48,45.044151,16.620001
2018-02-20,23.469387,30.48,44.977924,16.540001
2018-02-21,23.653061,30.440001,45.40839,16.440001
2018-02-22,23.469387,30.4,45.5298,16.34
2018-02-23,23.67347,30.540001,45.584988,16.34
2018-02-26,23.806122,30.530001,45.573952,16.469999
2018-02-27,23.744898,30.459999,45.253864,16.42
2018-02-28,23.387754,30.58,45.143486,16.379999
2018-03-01,23.285715,30.690001,44.304634,16.33
2018-03-02,23.265306,30.639999,44.624725,16.34
2018-03-05,23.520409,30.629999,45.518764,16.4
2018-03-06,23.510204,30.540001,45.452538,16.49
2018-03-07,23.428572,30.469999,45.430462,16.549999
2018-03-08,23.520409,30.48,45.860928,16.57
2018-03-09,23.591837,30.41,46.136864,16.57
2018-03-12,23.642857,30.49,46.026489,16.559999
2018-03-13,23.714285,30.559999,46.291389,16.549999
2018-03-14,23.755102,30.68,46.490067,16.530001
2018-03-15,23.806122,30.73,45.80574,16.52
2018-03-16,23.846939,30.74,46.114792,16.34
2018-03-19,23.632652,30.73,45.353199,16.450001
2018-03-20,23.67347,30.66,45.320087,16.530001
2018-03-21,23.734694,30.549999,44.922737,16.540001
2018-03-22,23.275511,30.74,43.874172,16.559999
2018-03-23,22.989796,30.629999,43.322296,16.41
2018-03-26,23.142857,30.48,43.785873,16.42
2018-03-27,23.061224,30.66,43.708611,16.389999
2018-03-28,23.010204,30.690001,43.465782,16.610001
2018-03-29,23.336735,30.690001,44.094921,16.66
2018-04-02,23.061224,30.74,43.03532,16.68
2018-04-03,23.020409,30.6,43.16777,16.629999
2018-04-04,23,30.530001,43.024284,16.549999
2018-04-05,23.306122,30.5,43.763798,16.65
2018-04-06,23.05102,30.58,43.245033,16.58
2018-04-09,23.12245,30.639999,43.498898,16.629999
2018-04-10,23.132652,30.549999,43.498898,16.610001
2018-04-11,23.102041,30.530001,43.013245,16.59
2018-04-12,23.12245,30.43,43.476822,16.530001
2018-04-13,23.112246,30.530001,43.311256,16.559999
2018-04-16,23.163265,30.52,43.498898,16.65
2018-04-17,23.224489,30.58,43.697571,16.68
2018-04-18,23.5,30.469999,44.249447,16.690001
2018-04-19,23.357143,30.440001,44.260487,16.639999
2018-04-20,23.418367,30.41,44.183224,16.629999
2018-04-23,23.540817,30.41,44.481236,16.610001
2018-04-24,23.438776,30.33,43.852097,16.4
2018-04-25,23.530613,30.27,43.995586,16.290001
2018-04-26,23.734694,30.35,44.050774,16.440001
2018-04-27,23.795918,30.389999,44.150112,16.559999
2018-04-30,23.704082,30.42,44.150112,16.58
2018-05-01,23.744898,30.32,43.675495,16.639999
2018-05-02,23.724489,30.309999,43.520973,16.610001
2018-05-03,23.714285,30.4,42.847683,16.540001
2018-05-04,23.908163,30.379999,43.024284,16.65
2018-05-07,24.040817,30.389999,42.980133,16.799999
2018-05-08,24.112246,30.33,43.267109,16.84
2018-05-09,24.204082,30.299999,43.134659,16.85
2018-05-10,24.32653,30.34,43.278145,16.98
2018-05-11,24.37755,30.379999,43.697571,17.09
2018-05-14,24.561224,30.280001,43.675495,17.01
2018-05-15,24.612246,30.139999,44.028698,16.940001
2018-05-16,24.632652,30.16,44.216335,16.91
2018-05-17,24.663265,30.1,44.304634,16.870001
2018-05-18,24.653061,30.24,44.635761,16.98
2018-05-22,24.632652,30.18,44.4702,16.98
2018-05-23,24.602041,30.280001,44.558498,17.08
2018-05-24,24.571428,30.32,44.370861,17.129999
2018-05-25,24.357143,30.35,44.746136,17.110001
2018-05-28,24.255102,30.42,44.812363,17.09
2018-05-29,24.081633,30.65,44.249447,17.040001
2018-05-30,24.265306,30.549999,44.161148,17.1
2018-05-31,24.316326,30.59,43.874172,17.030001
2018-06-01,24.275511,30.620001,43.929359,17.120001
2018-06-04,24.275511,30.549999,43.984547,17.16
2018-06-05,24.357143,30.559999,44.381897,17.23
2018-06-06,24.459183,30.469999,44.59161,17.190001
2018-06-07,24.489796,30.51,44.59161,17.139999
2018-06-08,24.5,30.48,44.45916,17.17
2018-06-11,24.62245,30.469999,44.878586,17.110001
2018-06-12,24.653061,30.5,44.911701,17.18
2018-06-13,24.62245,30.48,44.60265,17.08
2018-06-14,24.744898,30.57,44.746136,17.129999
2018-06-15,24.683674,30.700001,45.220749,17.26
2018-06-18,24.806122,30.74,45.209713,17.4
2018-06-19,24.693878,30.83,44.856514,17.34
2018-06-20,24.887754,30.76,44.757175,17.33
2018-06-21,24.744898,30.809999,44.635761,17.33
2018-06-22,24.94898,30.85,44.922737,17.35
2018-06-25,24.540817,30.82,44.525387,17.219999
2018-06-26,24.744898,30.799999,44.900661,17.219999
2018-06-27,24.67347,30.84,44.580574,17.129999
2018-06-28,24.591837,30.73,44.216335,17.24
2018-06-29,24.775511,30.709999,43.907284,17.219999
2018-07-03,24.714285,30.75,43.278145,17.41
2018-07-04,24.775511,30.709999,43.30022,17.370001
2018-07-05,24.693878,30.74,43.454746,17.42
2018-07-06,24.887754,30.790001,43.863136,17.469999
2018-07-09,25.030613,30.690001,44.249447,17.440001
2018-07-10,25.204082,30.68,44.337749,17.450001
2018-07-11,25.040817,30.74,44.039734,17.379999
2018-07-12,25.265306,30.67,43.896248,17.450001
2018-07-13,25.244898,30.75,43.620308,17.41
2018-07-16,25.163265,30.73,43.101543,17.41
2018-07-17,25.17347,30.780001,43.554085,17.469999
2018-07-18,25.112246,30.75,43.410595,17.379999
2018-07-19,25.244898,30.809999,43.653423,17.440001
2018-07-20,25.081633,30.690001,43.090508,17.27
2018-07-23,25.05102,30.6,42.935982,17.389999
2018-07-24,25.030613,30.610001,43.101543,17.24
2018-07-25,25.081633,30.43,42.825607,17.27
2018-07-26,25.142857,30.42,43.697571,17.24
2018-07-27,25.061224,30.4,43.355408,17.209999
2018-07-30,25.020409,30.4,42.825607,17.23
2018-07-31,25.132652,30.379999,43.222958,17.370001
2018-08-01,25.061224,30.33,42.693157,17.379999
2018-08-02,25.12245,30.34,43.134659,17.440001
2018-08-03,25.112246,30.360001,43.311256,17.65
2018-08-07,24.918367,30.32,43.664459,17.42
2018-08-08,24.969387,30.33,43.498898,17.51
2018-08-09,25.142857,30.379999,43.156734,17.52
2018-08-10,24.989796,30.450001,42.814571,17.440001
2018-08-13,24.918367,30.469999,42.306843,17.540001
2018-08-14,25.091837,30.4,42.24062,17.67
2018-08-15,24.755102,30.5,41.898457,17.74
2018-08-16,24.908163,30.540001,42.49448,17.799999
2018-08-17,25.071428,30.52,42.49448,17.92
2018-08-20,25.05102,30.549999,42.913906,17.959999
2018-08-21,24.94898,30.5,43.013245,18
2018-08-22,25.020409,30.559999,42.748344,17.93
2018-08-23,25.010204,30.540001,42.660046,17.85
2018-08-24,25.010204,30.549999,42.924946,17.780001
2018-08-27,24.959183,30.43,42.991169,17.76
2018-08-28,24.82653,30.33,42.792496,17.77
2018-08-29,24.887754,30.360001,43.03532,17.709999
2018-08-30,24.897959,30.440001,42.726269,17.709999
2018-08-31,24.744898,30.57,43.046356,17.719999
2018-09-04,24.561224,30.51,43.090508,17.65
2018-09-05,24.591837,30.540001,43.112583,17.700001
2018-09-06,24.530613,30.530001,43.068432,17.75
2018-09-07,24.489796,30.440001,43.278145,17.780001
2018-09-10,24.408163,30.450001,43.399559,17.82
2018-09-11,24.438776,30.360001,43.366447,17.969999
2018-09-12,24.32653,30.33,43.024284,18.049999
2018-09-13,24.295918,30.370001,42.913906,18.139999
2018-09-14,24.316326,30.35,43.123619,18.17
2018-09-17,24.428572,30.360001,43.520973,18.209999
2018-09-18,24.602041,30.280001,43.520973,18.030001
2018-09-19,24.530613,30.139999,43.554085,17.82
2018-09-20,24.642857,30.129999,43.984547,17.790001
2018-09-21,24.642857,30.129999,43.818985,17.91
2018-09-24,24.591837,30.09,43.498898,17.870001
2018-09-25,24.530613,30.059999,43.454746,17.879999
2018-09-26,24.571428,30.120001,43.454746,17.68
2018-09-27,24.714285,30.18,43.399559,17.59
2018-09-28,24.428572,30.17,42.90287,17.559999
2018-10-01,24.510204,30,42.22958,17.51
2018-10-02,24.37755,30.09,42.726269,17.49
2018-10-03,24.44898,29.98,43.200882,17.4
2018-10-04,24.408163,29.91,43.200882,17.24
2018-10-05,24.306122,29.870001,43.222958,17.139999
2018-10-09,24.183674,29.940001,43.134659,17.15
2018-10-10,23.653061,29.91,42.10817,16.940001
2018-10-11,23.306122,30.02,41.55629,16.85
2018-10-12,23.397959,30.02,41.501102,16.9
2018-10-15,23.367348,29.969999,41.799118,16.940001
2018-10-16,23.632652,29.99,42.207504,17.059999
2018-10-17,23.62245,29.99,42.174393,17.08
2018-10-18,23.418367,30,41.743931,17.02
2018-10-19,23.571428,29.98,41.909492,17.219999
2018-10-22,23.510204,30.01,41.456955,17.219999
2018-10-23,23.295918,30.059999,40.728477,17.190001
2018-10-24,22.765306,30.059999,39.59161,17.17
2018-10-25,22.765306,29.950001,40.2649,17.16
2018-10-26,22.714285,30.1,39.944813,17.18
2018-10-29,22.561224,30.08,39.768211,17.030001
2018-10-30,22.857143,29.969999,40.838852,17.209999
2018-10-31,23,29.879999,41.158939,17.209999
2018-11-01,23.183674,29.93,42.163357,17.450001
2018-11-02,23.163265,29.84,42.152317,16.99
2018-11-05,23.295918,29.91,42.615894,17.24
2018-11-06,23.418367,29.879999,42.527596,17.42
2018-11-07,23.530613,29.91,42.924946,17.5
2018-11-08,23.571428,29.870001,42.924946,17.549999
2018-11-09,23.469387,29.98,42.328918,17.629999
2018-11-12,23.336735,29.99,42.130241,17.68
2018-11-13,23.32653,29.969999,41.799118,17.67
2018-11-14,23.346939,30.049999,41.236202,17.629999
2018-11-15,23.367348,30.09,41.214127,17.530001
2018-11-16,23.367348,30.129999,41.103752,17.51
2018-11-19,23.295918,30.139999,40.838852,17.389999
2018-11-20,22.979591,30.15,40.165562,17.299999
2018-11-21,23.336735,30.139999,40.40839,17.389999
2018-11-22,23.306122,30.120001,40.088299,17.360001
2018-11-23,23.153061,30.120001,40.220749,17.4
2018-11-26,23.234694,30.09,40.54084,17.280001
2018-11-27,22.969387,30.049999,40.584988,17.26
2018-11-28,23.306122,30.07,41.015453,17.41
2018-11-29,23.37755,30.07,41.335541,17.450001
2018-11-30,23.357143,30.129999,41.578365,17.49
2018-12-03,23.479591,30.200001,42.295807,17.389999
2018-12-04,23.183674,30.299999,41.192055,17.32
2018-12-05,23.438776,30.370001,41.181015,17.42
2018-12-06,22.989796,30.360001,41.092716,17.620001
2018-12-07,22.744898,30.4,39.86755,17.629999
2018-12-10,22.663265,30.379999,39.823399,17.549999
2018-12-11,22.55102,30.370001,39.955849,17.540001
2018-12-12,22.734694,30.309999,39.823399,17.35
2018-12-13,22.704082,30.219999,39.569538,17.379999
2018-12-14,22.530613,30.32,39.183224,17.459999
2018-12-17,22.193878,30.41,38.432671,17.02
2018-12-18,22.265306,30.49,38.708611,17.25
2018-12-19,22.030613,30.559999,38.211922,17.1
2018-12-20,21.806122,30.58,37.682117,16.950001
2018-12-21,21.510204,30.42,37.582783,16.790001
2018-12-24,21.234694,30.549999,36.777042,16.549999
2018-12-27,21.42,30.450001,34.900002,16.74
2018-12-28,21.5,30.51,34.48,16.73
2018-12-31,21.620001,30.4,34.82,16.790001
2019-01-02,21.629999,30.51,34.799999,16.75
2019-01-03,21.41,30.74,34.07,16.639999
2019-01-04,21.75,30.549999,35.119999,16.68
2019-01-07,21.85,30.549999,35.310001,16.879999
2019-01-08,22.01,30.5,35.700001,17.049999
2019-01-09,22.309999,30.48,35.73,17.190001
2019-01-10,22.440001,30.5,36.040001,17.299999
2019-01-11,22.5,30.549999,36.279999,17.469999
2019-01-14,22.530001,30.52,36.189999,17.540001
2019-01-15,22.67,30.51,36.040001,17.52
2019-01-16,22.75,30.49,36.27,17.639999
2019-01-17,22.940001,30.51,36.700001,17.6
2019-01-18,23.120001,30.440001,37.380001,17.59
2019-01-21,23.129999,30.49,37.349998,17.620001
2019-01-22,23.01,30.59,36.939999,17.6
2019-01-23,23,30.57,36.939999,17.66
2019-01-24,23.09,30.66,37.02,17.790001
2019-01-25,23.190001,30.549999,37.18,17.84
2019-01-28,23.18,30.57,36.959999,17.950001
2019-01-29,23.389999,30.629999,37.27,17.9
2019-01-30,23.360001,30.629999,37.27,17.950001
2019-01-31,23.450001,30.780001,36.990002,17.98
2019-02-01,23.35,30.709999,37.040001,17.950001
2019-02-04,23.5,30.68,37.369999,18
2019-02-05,23.65,30.719999,37.099998,18.15
2019-02-06,23.66,30.77,37.299999,18.23
2019-02-07,23.65,30.870001,37.299999,18.33
2019-02-08,23.52,30.799999,37.299999,18.32
2019-02-11,23.42,30.82,37.279999,18.34
2019-02-12,23.52,30.77,37.779999,18.280001
2019-02-13,23.49,30.74,37.849998,18.17
2019-02-14,23.639999,30.9,37.919998,18.389999
2019-02-15,23.85,30.91,38.099998,18.299999
2019-02-19,23.99,30.92,38.23,18.33
2019-02-20,24.16,30.9,38.560001,18.360001
2019-02-21,24.120001,30.879999,38.75,18.43
2019-02-22,23.93,30.83,38.889999,18.33
2019-02-25,24,30.84,39.150002,18.33
2019-02-26,24,30.92,38.98,18.379999
2019-02-27,24.040001,30.85,39,18.370001
2019-02-28,23.9,30.809999,38.82,18.58
2019-03-01,24.02,30.790001,39.200001,18.52
2019-03-04,24,30.870001,39.310001,18.549999
2019-03-05,24.059999,30.889999,39.240002,18.719999
2019-03-06,24.08,31.030001,39.099998,18.77
2019-03-07,24.059999,31.120001,38.619999,18.809999
2019-03-08,23.950001,31.1,38.32,18.75
2019-03-11,24.120001,31.139999,39.009998,18.73
2019-03-12,24.15,31.18,38.970001,18.73
2019-03-13,24.18,31.17,39.040001,18.67
2019-03-14,24.110001,31.16,38.919998,18.6
2019-03-15,24.200001,31.25,39.240002,18.66
2019-03-18,24.379999,31.280001,39.509998,18.709999
2019-03-19,24.290001,31.26,39.5,18.77
2019-03-20,24.219999,31.370001,39.23,18.85
2019-03-21,24.32,31.389999,39.959999,19.040001
2019-03-22,24.08,31.549999,38.860001,19.120001
2019-03-25,24.030001,31.549999,39.029999,19.110001
2019-03-26,24.17,31.540001,38.849998,19.120001
2019-03-27,24.16,31.59,39.119999,19.17
2019-03-28,24.26,31.549999,39.099998,19.209999
2019-03-29,24.16,31.4,39.470001,19.190001
2019-04-01,24.360001,31.290001,39.709999,19.15
2019-04-02,24.42,31.34,39.610001,19.07
2019-04-03,24.450001,31.280001,39.919998,19.139999
2019-04-04,24.5,31.32,40.580002,19.040001
2019-04-05,24.610001,31.33,40.869999,18.98
2019-04-08,24.639999,31.280001,40.720001,18.969999
2019-04-09,24.530001,31.25,40.150002,18.950001
2019-04-10,24.620001,31.32,40.18,19.08
2019-04-11,24.67,31.26,40.52,19.02
2019-04-12,24.809999,31.18,40.529999,19.049999
2019-04-15,24.889999,31.24,40.73,18.950001
2019-04-16,24.91,31.16,40.98,18.66
2019-04-17,24.959999,31.139999,41.16,18.51
2019-04-18,25.059999,31.23,41.32,18.65
2019-04-22,25.02,31.18,40.91,18.51
2019-04-23,25.200001,31.24,41.419998,18.459999
2019-04-24,25.049999,31.360001,41.32,18.4
2019-04-25,25.030001,31.32,41.049999,18.360001
2019-04-26,25.120001,31.370001,40.990002,18.51
2019-04-29,25.1,31.290001,41.490002,18.540001
2019-04-30,25.08,31.309999,41.450001,18.48
2019-05-01,24.969999,31.34,41.509998,18.48
2019-05-02,24.870001,31.190001,41.25,18.4
2019-05-03,25.01,31.25,41.560001,18.440001
2019-05-06,25.01,31.309999,41.23,18.559999
2019-05-07,24.809999,31.41,40.490002,18.59
2019-05-08,24.879999,31.370001,40.630001,18.549999
2019-05-09,24.73,31.42,40.240002,18.559999
2019-05-10,24.67,31.33,40.529999,18.719999
2019-05-13,24.459999,31.48,39.450001,18.879999
2019-05-14,24.610001,31.43,39.900002,18.879999
2019-05-15,24.690001,31.5,39.59,18.870001
2019-05-16,24.889999,31.49,39.91,19.01
2019-05-17,24.83,31.51,39.119999,18.940001
2019-05-21,24.85,31.35,39.040001,19.02
2019-05-22,24.719999,31.4,38.98,19.07
2019-05-23,24.5,31.58,38.419998,19.049999
2019-05-24,24.42,31.530001,38.59,18.959999
2019-05-27,24.59,31.6,38.5,19.07
2019-05-28,24.469999,31.66,38.5,18.84
2019-05-29,24.299999,31.639999,38.349998,18.73
2019-05-30,24.23,31.690001,38.73,18.719999
2019-05-31,24.129999,31.790001,38.41,18.709999
2019-06-03,24.07,31.940001,38.919998,18.74
2019-06-04,24.299999,31.860001,39.529999,18.65
2019-06-05,24.389999,31.91,39.639999,18.799999
2019-06-06,24.43,31.83,39.810001,18.940001
2019-06-07,24.440001,31.870001,39.779999,19.01
2019-06-10,24.43,31.790001,39.889999,19.030001
2019-06-11,24.450001,31.790001,40.02,18.92
2019-06-12,24.43,31.84,40.200001,18.93
2019-06-13,24.440001,31.93,40.59,19.02
2019-06-14,24.559999,31.99,40.889999,18.99
2019-06-17,24.610001,31.99,40.77,19.049999
2019-06-18,24.84,32.080002,41.040001,19.18
2019-06-19,24.860001,31.98,40.849998,19.07
2019-06-20,24.940001,32.009998,40.900002,19
2019-06-21,24.82,31.950001,40.849998,19.030001
2019-06-24,24.84,32,40.990002,19.040001
2019-06-25,24.610001,32.029999,40.650002,18.99
2019-06-26,24.51,31.92,40.419998,18.620001
2019-06-27,24.540001,31.93,40.630001,18.67
2019-06-28,24.65,32.009998,40.810001,18.66
2019-07-02,24.799999,32,40.869999,18.799999
2019-07-03,24.99,32.07,40.939999,19.08
2019-07-04,24.99,32.049999,41.139999,19.049999
2019-07-05,24.92,31.84,41.200001,19.01
2019-07-08,24.809999,31.799999,41.110001,19.030001
2019-07-09,24.98,31.85,40.889999,19.09
2019-07-10,24.959999,31.84,40.73,19.129999
2019-07-11,24.959999,31.76,40.5,19.02
2019-07-12,24.84,31.780001,40.689999,18.98
2019-07-15,24.860001,31.82,40.700001,18.950001
2019-07-16,24.860001,31.799999,40.849998,18.85
2019-07-17,24.799999,31.93,40.459999,18.879999
2019-07-18,24.83,31.99,40.669998,18.870001
2019-07-19,24.799999,31.99,40.790001,18.860001
2019-07-22,24.870001,32.02,41.009998,18.879999
2019-07-23,24.959999,32.02,41.23,19.040001
2019-07-24,25.030001,32.080002,41.529999,19.030001
2019-07-25,24.83,31.99,41.290001,18.9
2019-07-26,24.91,31.98,41.459999,18.950001
2019-07-29,24.83,31.950001,41.389999,18.959999
2019-07-30,24.77,31.91,41.900002,18.91
2019-07-31,24.719999,31.950001,42.279999,18.879999
2019-08-01,24.65,32.169998,42.25,18.99
2019-08-02,24.459999,32.209999,42.25,18.969999
2019-08-06,24.24,32.470001,40.900002,18.879999
2019-08-07,24.469999,32.490002,41.099998,19.16
2019-08-08,24.66,32.439999,41.869999,19.16
2019-08-09,24.58,32.400002,41.68,19.1
2019-08-12,24.43,32.549999,40.48,19.129999
2019-08-13,24.639999,32.5,41.060001,19.26
2019-08-14,24.18,32.669998,39.700001,19.15
2019-08-15,24.15,32.790001,39.860001,19.24
2019-08-16,24.379999,32.720001,40.540001,19.34
2019-08-19,24.610001,32.610001,41.389999,19.5
2019-08-20,24.42,32.630001,41.110001,19.549999
2019-08-21,24.59,32.48,41.330002,19.5
2019-08-22,24.530001,32.34,41.540001,19.469999
2019-08-23,24.18,32.52,40.009998,19.25
2019-08-26,24.16,32.380001,40.240002,19.26
2019-08-27,24.24,32.57,40.150002,19.379999
2019-08-28,24.360001,32.610001,40.720001,19.469999
2019-08-29,24.58,32.549999,41.549999,19.48
